file_name,class,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
975.jpg,lying_down,104.92508,231.7707,-60.50261,91.93752,226.16291,-53.8415,90.56002,221.17929,-53.81785,89.15461,216.06116,-53.83431,95.72498,239.19143,-47.19248,96.82032,244.00377,-47.14776,98.03656,248.79335,-47.18214,94.16687,205.16162,5.98446,105.20113,249.18437,43.34816,115.86636,218.27582,-37.59059,119.99649,235.79301,-26.38536,150.24103,169.17907,-47.56702,151.50907,254.22704,108.81861,182.8046,224.03252,-127.30566,144.24799,301.44547,3.23894,117.25298,287.42889,-147.28482,63.52327,338.62315,-156.86178,106.55699,308.43962,-170.69513,44.67003,353.20693,-184.18545,96.84517,302.02397,-164.09874,38.09687,345.89247,-190.1643,103.9941,296.775,-146.33461,48.66541,336.05026,-168.818,315.93342,209.6383,-57.56659,304.5927,258.66614,57.47723,336.01189,331.99213,-183.47961,343.80257,341.8515,-102.79459,496.33251,354.97882,-159.26382,504.66442,370.17935,-93.42131,517.91058,343.53024,-156.00044,528.58521,358.23878,-94.07421,554.17553,408.68603,-187.2332,564.93095,419.08267,-143.50492
976.jpg,lying_down,105.96992,233.70147,-80.71997,93.10579,228.05313,-75.98258,91.6408,223.00823,-75.97257,90.14725,217.82065,-75.9773,97.12446,240.98133,-67.29477,98.31032,245.69736,-67.25354,99.61466,250.38626,-67.32135,95.10838,205.92642,-22.86437,106.75793,249.72894,23.55651,116.47631,219.48913,-59.97749,120.87782,237.01515,-46.08105,149.94215,170.60866,-75.25605,153.00554,251.90429,106.16904,178.02086,231.76689,-125.82419,143.75715,301.93983,50.25842,112.41449,291.04935,-134.4982,62.66331,341.73251,-95.3096,101.73836,310.26941,-158.7383,43.88409,356.08103,-120.58291,91.89047,304.00935,-153.73021,36.13754,349.58081,-132.77899,98.39863,298.81302,-133.97374,45.89376,340.06425,-109.72546,315.63272,211.73604,-62.53067,305.73431,258.38837,62.48448,344.52095,334.14062,-160.72529,352.59632,343.75122,-80.55697,495.76206,355.78371,-139.88495,504.70287,370.31839,-66.4473,516.40083,343.97123,-136.67879,527.83882,357.88161,-66.28447,550.61199,409.47098,-165.18978,560.52746,421.98721,-115.20237
977.jpg,lying_down,109.13923,235.23053,-66.41593,96.8004,229.00703,-63.02382,95.54192,224.17952,-63.00469,94.24732,219.21156,-62.99809,100.12241,241.24907,-52.68381,101.0206,245.56523,-52.64584,102.03922,249.8562,-52.74451,98.01231,206.77431,-13.34693,107.39712,248.03787,40.30467,119.02924,221.55494,-46.68137,122.63027,237.70422,-30.84408,151.69319,169.59337,-61.4808,149.61652,253.06171,114.53233,190.08886,225.60372,-126.60204,138.11731,301.8934,43.86124,119.79933,290.07136,-142.32969,60.07542,340.70978,-100.9393,107.37362,310.6885,-166.79644,40.95381,354.99009,-126.41065,95.91419,304.28504,-158.83204,34.8143,348.33226,-135.54036,103.13826,299.33467,-140.28674,44.61977,338.61128,-113.92879,313.195,214.24273,-63.71163,302.23148,262.72974,63.64135,353.34972,334.90786,-168.80323,355.29251,347.03201,-96.25086,503.71635,361.13362,-147.68961,507.38281,371.67206,-71.45173,523.96584,350.53233,-145.0176,530.13073,358.87196,-71.06694,558.79707,415.1673,-184.2436,564.25915,422.70988,-127.0784
978.jpg,lying_down,106.22353,233.67013,-85.76164,93.19637,228.3267,-79.76129,91.68812,223.30718,-79.74477,90.15766,218.14372,-79.74079,97.26662,241.3811,-71.83475,98.46947,246.17558,-71.79499,99.79425,250.9431,-71.86742,94.80957,206.7479,-20.74029,106.74925,250.87667,22.00074,116.55567,219.63461,-62.89008,121.08095,237.25184,-50.13582,149.59989,172.1097,-71.04391,152.0031,254.05815,110.0117,179.44487,233.58311,-123.72216,143.0171,306.85069,59.60104,110.8824,294.16208,-133.20776,61.69676,343.33797,-80.09409,98.50151,313.29034,-158.99271,42.11868,356.48458,-105.17733,89.07553,307.52518,-151.75848,35.18372,349.74918,-117.46734,96.25364,302.45244,-132.08127,45.08902,340.36775,-94.06925,312.71063,213.09155,-64.16743,302.65604,259.97835,64.11025,341.22147,334.85827,-174.49335,350.31883,344.27035,-73.91783,489.01299,355.77304,-141.51491,499.64809,367.63026,-49.12972,508.18626,344.24603,-136.85056,521.81526,354.92852,-48.12686,546.297,407.87333,-165.22932,557.7367,417.2077,-97.17387
979.jpg,lying_down,105.25,241.45194,-39.44824,91.23468,236.71098,-36.27126,89.23819,231.87625,-36.30835,87.20625,226.90646,-36.3293,96.35185,248.88333,-25.34115,97.82246,253.28691,-25.31852,99.39714,257.66381,-25.43367,89.86828,214.07361,13.31277,105.07219,255.41144,69.94412,113.45716,226.30365,-20.03623,119.29731,242.83885,-3.23202,144.32701,174.9644,-41.86632,148.26853,253.75248,157.66321,189.27402,244.71631,-93.39497,148.21936,306.63274,136.33446,117.71788,297.27018,-110.01163,66.66546,343.2419,31.1656,102.99393,314.29084,-136.23037,47.94491,356.35503,9.76941,94.39222,305.54592,-133.14695,40.07395,349.67983,-2.63128,101.37194,301.35598,-110.54596,49.04795,340.50582,17.76585,307.39536,215.20246,-72.03114,297.86053,260.23805,71.99824,349.88998,338.76111,-158.51648,346.81435,347.76644,-75.55941,498.91174,356.93653,-137.50483,499.30405,360.40658,-46.3339,519.11388,343.59492,-133.74384,521.97479,345.98185,-44.82355,552.53773,410.36236,-161.3562,554.60258,409.66012,-91.20057
98.jpg,lying_down,530.26257,293.49853,-140.92043,543.81561,306.04786,-131.73932,543.82019,312.45535,-131.60436,543.87779,318.95917,-131.69424,544.01165,290.58626,-125.85657,544.60136,285.35457,-126.16286,545.09899,280.01987,-126.22711,535.69206,332.94691,-49.68106,538.90675,281.07036,-17.69329,515.95398,308.10021,-108.4508,517.03438,286.72445,-99.52953,477.09099,350.00021,-22.99806,474.90021,269.94332,70.41978,507.25792,405.71214,-69.11864,427.53235,230.25317,60.69147,581.61407,369.93061,-49.97172,448.65578,232.43335,-43.33959,605.54405,366.56859,-62.88419,451.012,234.16044,-50.90521,601.32923,359.31747,-43.40539,455.79388,241.306,-60.72554,587.96059,359.22658,-47.70372,451.02955,243.07194,-50.07952,283.52444,292.4808,-63.67784,293.74914,250.7436,63.54485,150.9197,209.82757,-150.23081,161.40081,225.97353,22.16085,101.61253,309.30762,-62.74343,53.10534,276.36463,96.77988,109.83646,328.74141,-52.2236,40.85932,293.65734,104.19114,30.75146,310.06445,-74.08266,-5.45553,246.12393,71.59608
980.jpg,lying_down,106.84307,258.81603,-22.81365,93.33181,251.65984,-25.66061,91.8001,246.76469,-25.6526,90.22852,241.74245,-25.66146,97.12502,262.76267,-7.03592,98.0331,266.32994,-7.03591,99.06116,269.88384,-7.18168,92.06833,224.96717,2.67075,102.59113,262.35861,92.88675,115.08369,242.67068,-10.84478,119.26113,257.29566,15.67084,142.33986,180.3134,-44.244,145.07521,258.90593,168.27959,187.12969,251.18085,-91.3996,154.82051,312.05017,139.8308,109.36333,304.03399,-102.62381,67.88268,342.41412,23.13302,93.43313,321.86508,-127.93967,46.96342,351.65402,3.00204,84.98253,311.89173,-125.16353,38.64876,347.08609,-3.56607,92.3032,308.0819,-102.17107,48.27721,338.14722,12.64515,308.52314,217.5546,-74.28666,298.25214,263.21972,74.2767,350.40462,340.55509,-165.62012,348.59848,352.44704,-71.97095,498.89645,347.99755,-143.97753,501.11488,359.86802,-40.96782,518.32268,333.14126,-140.00299,523.25645,344.15654,-39.61716,556.50368,397.69804,-169.87076,559.21745,409.08182,-85.15618
981.jpg,lying_down,594.70734,356.84504,-264.92405,609.60396,366.60287,-252.38188,609.95361,373.16534,-252.42819,610.33562,379.96382,-252.43029,608.84895,349.61949,-245.41811,608.88966,343.2308,-245.40138,608.78529,336.82772,-245.73713,602.17323,391.07328,-164.01762,601.33373,332.69139,-124.6187,579.38759,370.82911,-230.51403,579.10789,346.94103,-218.90293,510.21545,420.78944,-127.04391,539.52545,310.13062,-35.26913,402.81624,459.54901,-102.82361,599.02519,305.7607,17.48672,298.3778,477.2295,-93.3111,630.63904,369.76976,140.52826,269.52814,488.20496,-96.87782,637.86674,391.62068,133.76147,267.66079,475.42746,-125.21062,636.21155,389.78136,140.75625,277.23846,465.7277,-105.41457,630.03029,385.8151,138.97516,306.71162,343.65157,-44.77111,317.31394,276.87581,44.98196,152.98363,336.40285,-57.63179,193.2394,257.23766,149.84343,29.95365,331.10993,76.02824,99.61395,248.55263,399.60297,14.13324,333.76794,83.96612,80.13971,260.90907,420.11539,-22.20663,304.76252,-33.37193,64.90334,192.71968,333.09956
982.jpg,lying_down,102.56721,289.9502,11.10486,90.58039,283.14646,-4.80568,89.17906,279.76739,-4.82839,87.72295,276.27414,-4.80964,93.08254,287.32824,24.02357,93.30561,287.29205,24.06369,93.622,287.31205,23.9781,87.29425,254.87486,-35.36542,93.41482,269.44021,101.17456,109.50829,274.62124,0.93187,112.32941,280.03392,41.03371,134.86081,206.28054,-86.67441,143.99701,256.95806,161.65894,181.51751,284.53205,-127.3739,180.87547,305.7225,185.66917,109.71352,352.69801,-135.25331,106.07128,355.87606,108.93517,91.61987,372.5594,-155.09929,84.2625,368.47349,99.33258,81.30207,363.54555,-157.56205,74.815,369.64657,92.52365,87.93922,357.73499,-135.81027,82.48426,360.63769,99.44403,310.53797,232.07581,-79.44688,303.69318,267.69642,79.57843,389.80831,333.45572,-140.57234,372.2731,362.22685,-56.24365,542.73689,345.21801,-147.73073,528.01384,371.75211,-51.40818,564.32274,331.75818,-149.36712,550.68371,355.12985,-54.12542,590.27885,396.58281,-198.27469,578.19313,426.1948,-110.65695
983.jpg,lying_down,100.73475,295.85489,-19.87337,87.63792,290.16678,-37.43484,86.22435,287.02123,-37.44862,84.80146,283.74833,-37.47809,89.84409,293.95909,-9.81448,89.98968,293.68226,-9.79173,90.23384,293.45979,-9.87593,83.77394,262.54346,-73.92522,89.34843,275.63533,57.13699,107.79919,280.44053,-30.87187,110.55759,285.11241,7.59366,134.71519,214.05054,-119.95673,141.81528,256.39644,127.23344,186.11031,290.07777,-158.83705,178.44139,304.81304,161.72241,118.57321,352.07125,-166.35305,100.47358,352.03923,111.72161,101.07107,370.8783,-191.95175,76.3729,363.19774,109.68307,88.44986,361.70211,-193.11161,67.54597,366.09655,99.37557,94.85384,356.01431,-167.16391,75.63328,357.98135,101.68632,316.11744,238.67984,-78.758,308.06784,269.34995,78.87822,413.80615,337.80252,-101.05577,394.77875,352.70542,-2.20444,560.09083,359.11703,-83.04872,544.5385,373.65809,16.54171,584.21761,348.69802,-84.84643,568.38634,361.95531,14.5822,587.02301,414.76138,-153.09294,580.97351,428.61609,-42.26561
984.jpg,lying_down,99.56388,292.51465,-40.72121,86.16646,286.02694,-54.89908,84.68853,282.10619,-54.9233,83.18365,278.06623,-54.98386,88.62633,292.27404,-27.63438,88.81195,293.16035,-27.62708,89.10133,294.09531,-27.73171,81.62285,256.68832,-73.01238,87.69402,277.42141,56.55868,106.21723,275.48249,-45.33927,109.13927,283.34344,-7.14668,132.16942,204.0935,-110.93841,138.58228,260.95242,129.65564,183.40153,277.38141,-147.43876,180.06479,305.76141,150.85721,109.06441,343.56299,-156.60942,101.81244,353.48768,64.66798,90.84805,363.32308,-181.12339,79.11335,365.08796,54.75767,77.84059,354.5505,-183.92769,68.22852,368.37956,44.5694,84.39129,348.82247,-158.00082,76.40453,359.98936,53.52314,316.29572,232.13196,-75.81852,307.53834,269.33825,75.88222,407.14485,333.394,-112.71823,392.15069,349.92519,-47.43792,551.12915,359.92573,-98.53884,545.15697,374.63133,-27.64111,574.80659,350.44224,-99.8903,569.86084,363.07463,-29.57922,584.78386,414.43348,-166.97729,587.22973,429.58603,-94.23166
985.jpg,lying_down,101.45069,290.86664,-5.27598,88.78347,284.01423,-21.83469,87.255,280.5877,-21.81969,85.6848,277.03583,-21.81237,91.60482,288.69753,6.74139,91.96114,288.80261,6.80484,92.42121,288.96827,6.72592,84.2857,255.22262,-52.02063,91.51684,271.16956,83.92307,107.78671,274.97034,-14.2196,111.0186,280.62696,25.7107,132.23514,203.83445,-93.9087,138.36161,260.30319,145.20719,182.86037,278.08722,-130.40352,171.07094,314.95565,161.08335,118.75422,345.28956,-140.09249,96.41253,361.48313,84.34904,102.93995,365.29364,-161.01267,74.14223,372.99459,76.79431,91.15677,356.62362,-163.10965,65.12007,374.3054,68.36199,97.03415,350.62368,-140.62904,73.24861,366.09793,74.26628,313.70722,236.00836,-75.63512,305.34298,273.84258,75.73254,405.44239,328.49436,-113.66079,384.31141,351.69937,-68.61457,552.13715,360.21389,-113.37601,538.71651,379.70967,-54.47761,575.3125,351.87881,-115.98148,562.76131,368.75047,-56.90269,588.73192,414.1121,-179.35955,583.25611,432.84459,-117.8596
986.jpg,lying_down,100.77068,293.96567,-14.14045,87.59878,288.26712,-30.65675,85.99209,285.01184,-30.65177,84.37187,281.63263,-30.68187,90.35723,292.51262,-3.48038,90.67322,292.42421,-3.46847,91.09268,292.39271,-3.54519,82.66968,260.14315,-63.75905,89.95035,274.76589,64.99772,107.07209,278.04886,-24.11012,110.41946,283.18505,13.72974,131.0807,207.75574,-107.37987,141.00248,257.62522,131.19667,177.9995,278.16035,-145.47575,178.74716,307.91682,169.4256,111.11074,344.77369,-155.82217,103.84136,359.21442,121.4917,93.48707,364.0779,-179.45377,80.51781,371.26634,120.28549,81.19549,356.79271,-180.52387,71.0305,374.96501,109.44867,87.45934,351.0585,-156.82579,78.97228,366.77158,111.47174,314.94656,233.77497,-77.46921,306.68512,268.05339,77.57543,410.0486,335.81609,-102.87924,393.48747,349.77759,-0.99145,554.90734,363.98054,-90.31716,542.44617,376.12455,11.24715,579.02229,354.38169,-92.30179,566.13396,365.15576,8.47061,583.4008,420.94408,-158.31619,581.55663,430.78151,-47.77372
987.jpg,lying_down,102.17276,293.89581,-4.68349,88.85077,288.42636,-21.9579,87.14434,285.13865,-21.96745,85.40888,281.72659,-21.9596,91.74168,292.81998,5.87017,92.00943,292.82853,5.91045,92.37427,292.8889,5.81863,82.94905,260.17136,-57.70407,90.58147,275.35609,74.71871,108.11567,277.88186,-15.68138,111.5621,283.06741,23.32722,131.08925,205.40125,-100.59059,138.04438,260.17622,136.14729,184.09492,279.70513,-130.25496,174.96437,311.49691,169.04749,119.91652,347.58345,-133.28825,100.21116,359.83068,109.09818,103.8509,367.39812,-153.0932,77.76817,371.05685,102.99218,91.7211,359.49812,-154.8934,68.19808,372.96112,93.58472,97.32506,353.67886,-133.85695,76.35479,364.79216,99.02914,314.07587,235.74632,-76.53644,306.03107,272.38194,76.6456,406.53893,333.25336,-105.67551,388.05138,352.27206,-35.32064,552.17659,360.39411,-84.90588,539.50214,376.25416,-12.44782,574.74388,350.33961,-85.09889,562.14928,364.49696,-14.17596,588.7368,414.48569,-145.84906,585.11009,425.86721,-73.88503
988.jpg,lying_down,102.17365,294.39322,-4.64458,88.86028,288.57199,-21.78854,87.19318,285.18102,-21.78831,85.49482,281.66717,-21.7681,91.78061,293.22201,6.04658,92.08723,293.34231,6.09592,92.493,293.51589,5.99567,83.35955,259.95177,-55.4186,91.00098,275.91923,77.35946,108.26073,278.14095,-14.75991,111.67124,283.73723,24.3162,131.57951,205.06225,-96.68607,137.85135,261.8169,138.20807,183.53865,280.85735,-125.08093,173.16376,315.00996,164.62358,118.66089,348.96947,-130.18036,97.83031,360.2637,98.06594,102.60649,369.3627,-151.2768,75.08536,370.99517,90.4113,90.87278,361.51491,-153.42023,65.90145,372.60804,81.84521,96.71383,355.36634,-130.98866,74.17439,364.11695,88.19945,313.5339,236.77993,-75.7923,305.3269,274.28,75.89358,401.15288,332.34695,-109.34101,382.83394,355.07472,-56.19569,551.25172,360.69723,-94.50487,539.73583,379.87046,-39.20913,573.71346,350.58306,-95.01676,562.58434,367.41574,-41.29899,591.3689,414.24231,-152.7899,588.78956,431.81437,-99.8795
989.jpg,lying_down,103.52394,294.73789,-15.66241,90.36697,289.82763,-31.98598,88.66407,286.39492,-31.99587,86.93436,282.83635,-31.99228,93.13269,294.69638,-4.2801,93.32335,294.94932,-4.23665,93.61326,295.23871,-4.36523,84.3256,261.07604,-65.56262,91.55081,277.68911,66.37212,109.39365,277.8374,-26.22614,112.7149,283.7431,12.68534,132.65173,203.39137,-108.15845,136.94681,259.24301,126.81187,183.93875,277.99481,-135.29162,171.65642,312.15692,158.17472,114.92838,343.72953,-138.78764,96.02798,358.36335,96.1324,98.20593,363.25974,-160.30809,73.51154,368.57303,87.83536,86.0565,355.72938,-162.17947,64.20668,370.67966,77.90906,91.8133,349.84308,-139.52823,72.47275,362.64364,85.58693,313.85395,233.75974,-76.64155,304.94724,270.40913,76.76431,403.47759,330.34063,-102.93512,385.37273,352.32797,-47.32835,548.26672,356.24182,-78.04338,536.56075,378.59694,-17.7404,569.82067,344.69218,-77.08819,559.03954,365.0855,-18.924,589.24206,409.42889,-132.46233,585.84816,431.96966,-78.27322
99.jpg,lying_down,529.76967,294.09777,-138.41321,542.96761,306.26192,-128.66678,542.95288,312.37447,-128.54403,542.99286,318.57677,-128.64383,543.22716,291.42363,-122.53343,543.85944,286.42868,-122.83705,544.40113,281.32894,-122.90232,535.32417,331.79326,-46.89859,538.67912,282.23413,-13.42249,515.96642,307.88738,-106.03296,517.12639,287.4777,-96.62529,478.37929,349.66187,-13.94072,476.3076,267.99545,72.34952,509.31507,406.78937,-42.64717,428.48015,227.12651,58.34119,582.78053,369.81053,-3.10209,450.3936,232.22106,-56.94197,606.85295,365.3102,-13.56345,452.36923,234.83694,-66.22819,601.73229,358.91275,7.0982,457.52468,242.42964,-75.54186,588.31276,359.07575,0.26949,452.98923,243.86679,-63.64342,286.36511,292.85202,-62.77302,296.57192,250.15689,62.72157,151.84377,213.29329,-147.52042,164.19647,225.43708,24.1361,101.92944,309.7322,-56.88557,52.98088,272.81905,99.41092,111.74917,327.79661,-46.08347,41.59805,289.49515,106.56918,27.89183,312.64918,-72.95026,-8.43498,243.64097,68.0477
990.jpg,lying_down,102.62266,294.60448,-10.70866,89.22718,288.76465,-27.3463,87.53027,285.27243,-27.35492,85.79878,281.65821,-27.34739,92.18428,293.65351,0.58539,92.49382,293.88714,0.63313,92.90146,294.17327,0.53506,83.34471,259.5956,-58.00041,91.0519,276.21285,75.5725,108.3909,277.76316,-19.79216,111.87246,283.74627,19.512,131.50778,203.65588,-96.68266,137.93088,260.13757,139.46602,188.15331,278.63937,-125.80566,176.36915,311.06535,162.30516,120.52391,348.25467,-130.65152,100.71043,357.3155,89.2319,103.64857,369.8162,-151.33842,77.8058,368.9716,81.16572,90.95922,361.06201,-153.75781,67.9751,371.51816,72.94359,97.08792,354.58128,-131.38062,76.25629,362.77605,79.32799,313.84882,236.34573,-75.39281,305.77168,273.32491,75.47634,400.67459,334.47993,-112.28972,383.26508,354.26989,-66.78625,553.11272,361.44276,-99.23676,542.0982,378.5927,-50.00666,575.47783,351.00735,-99.63205,564.96838,366.1003,-51.95082,595.38536,414.55805,-155.38849,592.88689,430.53303,-110.90804
991.jpg,lying_down,103.06162,294.667,-27.20195,89.52696,288.76725,-44.52404,87.90276,285.33285,-44.53485,86.25826,281.77671,-44.55125,92.20392,293.49475,-16.27737,92.4161,293.61703,-16.24672,92.73684,293.7977,-16.3272,83.6879,259.66853,-76.81136,90.62834,275.60904,57.64663,109.04743,277.93136,-36.75295,112.25016,283.56265,2.81794,131.9882,203.9876,-114.10269,137.62888,260.05746,122.23621,181.75278,276.62212,-146.86502,176.03672,310.82514,146.88733,114.27746,343.08703,-151.15988,100.92144,359.74628,73.32095,97.09675,362.52182,-174.24023,77.84447,371.40538,66.05905,85.05325,354.82218,-177.02145,68.07861,373.90477,55.97704,91.1727,349.03825,-152.45462,76.48073,365.28162,62.64381,314.88928,234.63534,-75.29769,305.84021,272.1783,75.36263,406.5049,329.71702,-109.75048,387.30976,350.68843,-51.98689,552.67323,360.5264,-103.20781,541.88469,377.57266,-35.88722,577.09496,351.91947,-105.92959,566.97247,366.39338,-38.11218,583.51601,416.12829,-170.57758,581.98559,432.77023,-96.14698
992.jpg,lying_down,590.35225,355.48173,-231.6206,605.49511,365.45949,-221.78814,605.75603,371.98285,-221.79054,606.04103,378.73796,-221.80511,605.07385,348.56578,-215.50751,605.3006,342.22495,-215.4985,605.39051,335.87294,-215.85606,598.70319,389.57153,-137.69194,599.1983,331.37515,-102.27255,575.51674,369.03457,-197.58661,575.66261,345.55673,-187.28704,510.44876,420.30061,-105.23469,538.82576,307.8816,-29.17502,403.96271,462.59995,-91.18185,602.25517,308.80091,-7.70301,300.09516,479.12539,-101.53619,635.27367,376.45723,84.92739,271.10836,489.42232,-108.33463,643.63998,399.04186,70.0891,270.10931,476.43439,-136.28324,641.70792,397.89831,79.19065,279.95646,466.69032,-114.34733,635.04833,394.06597,82.97359,298.14541,342.60813,-40.87755,307.53284,274.90282,41.25782,147.60007,336.60962,-36.39562,185.84951,253.91659,125.91296,26.23505,333.55611,108.32301,90.23672,244.97263,341.43768,9.57108,336.12476,118.11011,69.74344,257.06205,358.36388,-22.9208,309.45205,9.73894,57.79531,189.08525,270.28189
993.jpg,lying_down,103.09927,295.39827,-3.92784,89.77026,289.07069,-20.66986,88.14287,285.51647,-20.67591,86.47772,281.84612,-20.66632,92.57862,294.07628,7.71397,92.82927,294.29761,7.76323,93.18043,294.57716,7.68215,84.17326,259.5704,-52.27812,91.36541,276.57154,82.89659,109.04768,278.64653,-13.53337,112.30381,284.71384,26.25969,131.70062,203.9104,-90.90718,137.96755,263.3662,140.88655,181.7325,276.46397,-120.37531,177.67799,313.84875,160.05478,113.93137,343.7372,-127.04684,103.36292,361.09019,81.15454,96.73321,363.68334,-146.96711,81.03512,372.6309,72.33449,85.12505,355.31845,-150.04202,71.18005,374.54172,64.32076,91.09802,349.51183,-128.21009,79.38633,365.86744,71.30053,314.90368,236.78537,-74.64139,306.89667,275.99971,74.74113,402.26036,329.08147,-115.61481,384.6109,353.08743,-65.76674,553.17535,359.18132,-111.51215,543.32886,379.06935,-51.11007,576.3921,350.34682,-113.55558,566.95427,367.84226,-53.59774,592.69238,412.2765,-173.07972,591.50108,429.72219,-113.1256
994.jpg,lying_down,104.85968,289.14419,-22.03125,92.32201,283.20356,-36.22597,90.81869,279.87219,-36.20627,89.28911,276.41916,-36.20998,95.16123,288.00722,-10.04967,95.57001,288.3201,-10.00968,96.0767,288.68051,-10.07541,88.39369,255.93993,-59.84806,95.60472,271.89045,65.0846,111.06167,273.41131,-28.51471,114.37321,279.52483,8.23695,133.6701,209.80219,-102.4457,142.28739,253.24456,132.50296,174.45644,277.38696,-156.5169,173.35327,299.9715,156.98387,109.40144,343.10715,-170.01345,105.88755,356.10678,92.41163,93.32933,361.17436,-192.88689,86.48367,371.1555,88.91767,81.18986,354.39494,-191.46702,76.3761,374.14799,74.82224,87.32338,349.05971,-170.42345,83.77874,366.3382,80.7743,316.22934,241.13428,-74.97554,307.78248,272.37451,75.03636,405.32108,337.68056,-111.0698,388.35686,353.48042,-50.39242,554.53857,362.16617,-93.07182,543.44532,376.9838,-21.44894,576.90498,351.58187,-93.91847,566.12293,365.65364,-22.7447,591.31134,414.07797,-152.1532,588.60741,427.4673,-80.29169
995.jpg,lying_down,109.1671,288.96369,-15.50359,96.26577,281.79777,-28.44879,94.937,277.94583,-28.47051,93.56308,273.99648,-28.471,98.11722,288.00585,-2.56308,97.94991,288.80877,-2.53919,97.86459,289.67311,-2.56389,91.07826,253.33998,-42.13001,94.87965,273.42831,80.0766,114.82733,272.83473,-19.04935,116.78757,280.50282,16.91159,132.16606,206.41986,-84.16973,141.43854,259.23157,141.18979,171.87321,275.74991,-137.78709,188.54656,306.22298,148.61354,105.93237,336.0999,-155.15271,144.82412,369.13213,42.72505,89.48938,352.5868,-174.13221,133.40487,387.68023,31.59124,80.05611,345.50128,-177.76163,122.96301,386.60786,20.33904,86.0758,341.40664,-156.49696,128.04174,376.80694,32.08769,314.29651,239.99326,-73.78497,306.88675,275.84481,73.879,402.66003,340.29436,-116.1011,387.81712,358.22745,-47.60285,555.02796,362.60227,-111.38251,544.53064,376.85286,-30.30935,577.15843,350.44298,-112.51451,566.55365,363.94135,-32.99012,596.99913,415.25482,-170.284,594.12434,425.83978,-94.62893
996.jpg,lying_down,103.61603,290.60337,-12.81851,90.63349,284.43861,-28.77133,89.50607,281.25383,-28.7787,88.35663,277.96206,-28.72524,91.87237,288.38456,-2.32515,91.53757,288.15084,-2.3301,91.297,287.9777,-2.28358,86.79384,257.71634,-63.76024,88.97648,270.32581,61.2566,111.12377,276.0456,-23.70104,112.60023,280.58475,12.79612,133.06549,212.22646,-112.92247,149.38151,252.79487,111.07334,167.7846,277.45666,-204.32205,224.20315,293.89077,152.16921,95.45652,341.63335,-246.9171,259.18171,353.638,127.37412,75.30275,358.77909,-266.41438,267.10001,370.69459,142.47877,67.37553,351.83905,-267.23236,262.95826,370.02608,119.52356,75.94606,347.05699,-247.64404,260.82851,360.94937,117.06547,317.30755,243.09743,-73.43081,310.50043,273.01091,73.65032,415.66353,333.15362,-89.14676,403.64532,351.10099,19.26047,556.63399,361.02894,-63.10004,548.40706,375.70129,33.359,579.69372,350.87794,-63.44245,572.09625,363.86324,28.94819,585.16357,415.10639,-119.01282,584.48906,429.87388,-23.75391
997.jpg,lying_down,97.00953,293.32355,-8.82386,84.7657,285.81682,-24.04665,83.84235,282.41298,-24.08685,82.87767,278.91684,-24.03627,85.8872,290.07154,2.37505,85.60301,290.12781,2.35228,85.41857,290.2486,2.37423,83.07301,259.0945,-51.75551,84.8111,273.13053,72.36955,105.52692,279.22199,-17.09206,106.6354,284.78328,19.1856,132.00958,218.95506,-101.19198,149.62763,257.97243,126.8288,170.38101,285.00484,-184.20908,220.85625,294.63335,170.34019,93.42646,343.22142,-227.18544,253.02917,347.93612,134.58204,71.77916,359.37452,-249.10028,261.77128,363.12201,143.24389,64.5356,350.34459,-252.78078,257.03953,361.68471,122.55422,73.65065,345.77399,-229.09412,254.14989,353.18659,124.2503,313.64172,240.72756,-74.18828,309.06509,268.66367,74.42198,403.28304,337.07033,-109.88611,390.35107,359.67453,-19.1377,551.28334,361.67233,-104.70821,543.41541,374.3282,-16.41238,574.89998,351.50951,-107.02219,566.99066,360.85485,-20.86967,583.87135,417.3357,-163.71849,583.65673,427.8796,-77.20514
